Well	Row	Column	Timepoint	Compound	Conc	Non-border cells - Number of Objects	Non-border cells - Total Spot Area - Mean per Well	Non-border cells - Relative Spot Intensity - Mean per Well	Non-border cells - Number of Spots - Mean per Well	Non-border cells - Number of Spots per Area of Cytoplasm - Mean per Well	Non-border cells - Intensity Nucleus HOECHST 33342 Mean - Mean per Well	Non-border cells - Nucleus Area [µm²] - Mean per Well	Non-border cells - Nucleus Roundness - Mean per Well	Non-border cells - Nucleus Symmetry 02  - Mean per Well	Non-border cells - Nucleus Symmetry 03  - Mean per Well	Non-border cells - Nucleus Symmetry 04  - Mean per Well	Non-border cells - Nucleus Symmetry 05  - Mean per Well	Non-border cells - Nucleus Symmetry 12  - Mean per Well	Non-border cells - Nucleus Symmetry 13  - Mean per Well	Non-border cells - Nucleus Symmetry 14  - Mean per Well	Non-border cells - Nucleus Symmetry 15  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 30%  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 40%  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 50%  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 60%  - Mean per Well	Non-border cells - Nucleus Axial Small Length  - Mean per Well	Non-border cells - Nucleus Axial Length Ratio  - Mean per Well	Non-border cells - Nucleus Radial Mean  - Mean per Well	Non-border cells - Nucleus Radial Relative Deviation  - Mean per Well	Non-border cells - Nucleus Profile 1/2  - Mean per Well	Non-border cells - Nucleus Profile 2/2  - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Spot 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Hole 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Edge 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Ridge 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Valley 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Saddle 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Bright 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Dark 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Correlation 1 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Contrast 1 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Sum Variance 1 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Homogeneity 1 px - Mean per Well	Non-border cells - Intensity Spots MCTracker Deep Red Mean - Mean per Well	Non-border cells - Spots Area [µm²] - Mean per Well	Non-border cells - Spots Roundness - Mean per Well	Non-border cells - Spots Width [µm] - Mean per Well	Non-border cells - Spots Length [µm] - Mean per Well	Non-border cells - Spots Symmetry 02  - Mean per Well	Non-border cells - Spots Symmetry 03  - Mean per Well	Non-border cells - Spots Symmetry 04  - Mean per Well	Non-border cells - Spots Symmetry 05  - Mean per Well	Non-border cells - Spots Symmetry 12  - Mean per Well	Non-border cells - Spots Symmetry 13  - Mean per Well	Non-border cells - Spots Symmetry 14  - Mean per Well	Non-border cells - Spots Symmetry 15  - Mean per Well	Non-border cells - Spots Threshold Compactness 30%  - Mean per Well	Non-border cells - Spots Threshold Compactness 40%  - Mean per Well	Non-border cells - Spots Threshold Compactness 50%  - Mean per Well	Non-border cells - Spots Threshold Compactness 60%  - Mean per Well	Non-border cells - Spots Axial Small Length  - Mean per Well	Non-border cells - Spots Axial Length Ratio  - Mean per Well	Non-border cells - Spots Radial Mean  - Mean per Well	Non-border cells - Spots Radial Relative Deviation  - Mean per Well	Non-border cells - Spots Profile 1/5  - Mean per Well	Non-border cells - Spots Profile 2/5  - Mean per Well	Non-border cells - Spots Profile 3/5  - Mean per Well	Non-border cells - Spots Profile 4/5  - Mean per Well	Non-border cells - Spots Profile 5/5  - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Spot 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Hole 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Edge 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Ridge 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Valley 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Saddle 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Bright 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Dark 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red Haralick Correlation 1 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red Haralick Contrast 1 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red Haralick Sum Variance 1 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red Haralick Homogeneity 1 px - Mean per Well	Non-border cells - Intensity Cytoplasm Alexa 594 Mean - Mean per Well	Non-border cells - Intensity Cell Alexa 488 Mean - Mean per Well
H5	8	5	11	Sunitinib Malate	30	616	1071	0.06	42.25	0.01	14111.72	102.64	0.94	0.15	0.06	0.04	0.03	0.22	0.08	0.06	0.04	1.09	1.06	1.01	0.97	5.32	0.76	5.84	0.41	0.94	1.24	0.02	0	0.15	0.02	0	0.01	0.04	0	0.83	0.02	0.07	0.39	14875.93	377.07	0.2	3.81	13.86	0.45	0.19	0.27	0.18	0.55	0.23	0.35	0.24	0.45	0.52	0.58	0.66	13.79	0.47	22.21	0.5	0.98	1.34	1.92	1.1	1.04	0.02	0	0.12	0.03	0	0.02	0.05	0	0.88	0.05	0.34	0.38	1250.59	926.89
H5	8	5	12	Sunitinib Malate	30	623	1021.56	0.06	40.67	0.01	14399.88	99.9	0.93	0.16	0.06	0.05	0.03	0.23	0.09	0.07	0.05	1.09	1.06	1.01	0.98	5.18	0.75	5.77	0.42	0.94	1.25	0.02	0	0.15	0.02	0	0.01	0.04	0	0.83	0.03	0.07	0.39	14732.37	359.61	0.22	3.78	14	0.46	0.19	0.28	0.18	0.55	0.23	0.36	0.24	0.48	0.53	0.6	0.67	13.35	0.47	21.63	0.5	0.98	1.33	1.89	1.13	1.08	0.02	0	0.12	0.03	0	0.02	0.05	0	0.87	0.06	0.36	0.38	1210.24	950.1
H5	8	5	13	Sunitinib Malate	30	628	965.63	0.06	37.45	0.01	14637.28	93.36	0.93	0.16	0.06	0.05	0.03	0.23	0.09	0.07	0.05	1.08	1.06	1.02	0.99	5.06	0.75	5.64	0.42	0.95	1.25	0.02	0	0.15	0.02	0	0.02	0.04	0	0.82	0.03	0.07	0.39	14584.9	340.06	0.22	3.75	13.39	0.45	0.2	0.27	0.18	0.55	0.24	0.35	0.25	0.48	0.53	0.6	0.68	12.94	0.47	20.98	0.51	0.98	1.32	1.86	1.19	1.15	0.02	0	0.11	0.03	0	0.02	0.05	0	0.88	0.05	0.34	0.39	1161.68	952.81
H5	8	5	14	Sunitinib Malate	30	613	938.99	0.06	36.4	0.01	15281.92	90.52	0.93	0.17	0.06	0.05	0.03	0.23	0.09	0.07	0.05	1.09	1.06	1.03	0.99	4.96	0.74	5.54	0.42	0.95	1.25	0.02	0	0.15	0.02	0	0.02	0.04	0	0.82	0.03	0.07	0.38	14687.49	330.66	0.22	3.77	13.11	0.45	0.2	0.27	0.18	0.54	0.24	0.35	0.24	0.48	0.53	0.6	0.68	12.88	0.48	20.58	0.51	0.98	1.31	1.86	1.14	1.1	0.02	0	0.11	0.03	0	0.02	0.05	0	0.88	0.05	0.33	0.39	1164.15	973.87
H6	8	6	1	Sunitinib Malate	30	549	2135.83	0.09	96.29	0.02	11315.69	126.16	0.96	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.11	1.1	1.05	0.96	6.18	0.79	6.6	0.4	0.93	1.2	0.02	0	0.14	0.02	0	0.01	0.03	0	0.84	0.02	0.05	0.45	13130.53	751.95	0.07	3.93	15.54	0.38	0.18	0.21	0.15	0.48	0.22	0.28	0.21	0.33	0.42	0.53	0.65	19.84	0.53	28.22	0.48	0.98	1.43	2.54	1.03	0.75	0.02	0	0.13	0.04	0.01	0.03	0.06	0.01	0.9	0.08	0.44	0.29	2331.36	600.71
H6	8	6	2	Sunitinib Malate	30	544	1951.34	0.09	81.58	0.02	11072.67	119.37	0.96	0.14	0.05	0.03	0.02	0.2	0.06	0.05	0.03	1.11	1.09	1.04	0.95	5.92	0.78	6.38	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.83	0.02	0.06	0.42	13126.47	686.95	0.1	4.07	15.27	0.4	0.19	0.22	0.16	0.5	0.23	0.29	0.22	0.37	0.45	0.53	0.64	18.43	0.52	26.47	0.49	0.98	1.42	2.55	1.05	0.83	0.02	0	0.13	0.04	0.01	0.03	0.05	0.01	0.9	0.08	0.47	0.32	1599.09	593.28
H6	8	6	3	Sunitinib Malate	30	556	1768.8	0.08	75.2	0.02	12220.4	120.26	0.96	0.14	0.05	0.03	0.02	0.2	0.07	0.05	0.03	1.11	1.09	1.03	0.93	5.9	0.78	6.37	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.83	0.02	0.06	0.42	14586.38	622.69	0.12	3.95	14.51	0.42	0.19	0.24	0.17	0.52	0.23	0.31	0.23	0.37	0.43	0.51	0.6	17.4	0.5	26.05	0.49	0.98	1.42	2.23	1.03	0.89	0.02	0	0.13	0.04	0.01	0.03	0.05	0.01	0.9	0.07	0.43	0.33	1424.77	666.85
H6	8	6	4	Sunitinib Malate	30	563	1628.38	0.08	68.18	0.02	12322.89	116.51	0.95	0.14	0.05	0.03	0.02	0.2	0.07	0.05	0.03	1.1	1.08	1.02	0.95	5.79	0.77	6.29	0.41	0.94	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.84	0.02	0.06	0.42	15043.9	573.27	0.13	3.98	14.5	0.43	0.19	0.25	0.17	0.52	0.23	0.33	0.23	0.38	0.43	0.5	0.59	16.78	0.5	25.26	0.49	0.98	1.4	2.2	1.07	0.96	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.06	0.4	0.35	1407.41	710.49
H6	8	6	5	Sunitinib Malate	30	570	1533.04	0.07	62.71	0.01	12710.11	116.65	0.95	0.15	0.05	0.04	0.03	0.21	0.08	0.05	0.04	1.09	1.08	1.01	0.94	5.73	0.76	6.28	0.41	0.94	1.23	0.02	0	0.14	0.02	0	0.01	0.03	0	0.83	0.02	0.06	0.41	15067.97	539.68	0.15	3.99	14.82	0.44	0.19	0.25	0.17	0.54	0.23	0.33	0.23	0.4	0.46	0.52	0.6	15.91	0.48	24.45	0.49	0.98	1.39	2.19	1.11	1.04	0.02	0	0.12	0.04	0.01	0.02	0.05	0.01	0.89	0.06	0.4	0.36	1383.67	739.38
H6	8	6	6	Sunitinib Malate	30	567	1454.96	0.07	60.58	0.01	12950.81	116.87	0.95	0.15	0.05	0.04	0.03	0.21	0.08	0.05	0.04	1.1	1.08	1.01	0.95	5.7	0.76	6.24	0.41	0.94	1.23	0.02	0	0.14	0.02	0	0.01	0.03	0	0.83	0.02	0.06	0.41	15643.08	512.3	0.16	4.03	14.46	0.43	0.2	0.25	0.18	0.53	0.24	0.33	0.23	0.41	0.46	0.52	0.59	15.77	0.49	24.1	0.5	0.98	1.39	2.11	1.1	1.03	0.02	0	0.12	0.04	0	0.02	0.05	0	0.9	0.06	0.4	0.37	1364.52	782.8
H6	8	6	7	Sunitinib Malate	30	576	1380.97	0.07	58.21	0.01	12894.95	113.35	0.94	0.15	0.06	0.04	0.03	0.22	0.08	0.06	0.04	1.09	1.07	1.01	0.95	5.62	0.76	6.16	0.41	0.94	1.23	0.02	0	0.14	0.02	0	0.01	0.03	0	0.83	0.02	0.06	0.41	15418.75	486.15	0.17	3.99	14.67	0.44	0.2	0.27	0.17	0.54	0.24	0.35	0.23	0.42	0.47	0.53	0.6	15.2	0.48	23.51	0.5	0.98	1.38	2.11	1.13	1.06	0.02	0	0.12	0.04	0	0.02	0.05	0	0.89	0.06	0.39	0.37	1324.11	812.18
H6	8	6	8	Sunitinib Malate	30	572	1323.91	0.07	55.92	0.01	13375.51	112.38	0.94	0.15	0.06	0.04	0.03	0.21	0.08	0.06	0.04	1.09	1.07	1.01	0.95	5.59	0.76	6.11	0.41	0.94	1.24	0.02	0	0.15	0.02	0	0.01	0.03	0	0.83	0.02	0.06	0.4	15790.43	466.14	0.18	4.01	14.65	0.44	0.2	0.26	0.18	0.54	0.24	0.35	0.24	0.43	0.48	0.55	0.62	14.99	0.49	23.22	0.51	0.98	1.38	2.05	1.13	1.07	0.02	0	0.12	0.04	0	0.02	0.05	0	0.9	0.06	0.38	0.37	1333.56	855.78
H6	8	6	9	Sunitinib Malate	30	575	1288.81	0.07	53.64	0.01	13394.16	109.05	0.94	0.16	0.06	0.04	0.03	0.22	0.08	0.06	0.04	1.09	1.07	1.01	0.95	5.49	0.76	6.03	0.41	0.94	1.24	0.02	0	0.15	0.02	0	0.01	0.03	0	0.83	0.02	0.07	0.4	15608.68	453.72	0.19	3.95	14.86	0.45	0.19	0.27	0.18	0.55	0.23	0.35	0.24	0.43	0.49	0.55	0.61	14.49	0.48	22.84	0.5	0.98	1.36	2.06	1.14	1.08	0.02	0	0.12	0.04	0	0.02	0.05	0	0.89	0.06	0.39	0.38	1320.58	883.69
H6	8	6	10	Sunitinib Malate	30	574	1267.94	0.07	52.11	0.01	13532.12	107.41	0.94	0.16	0.06	0.04	0.03	0.22	0.08	0.06	0.04	1.09	1.07	1.01	0.95	5.46	0.76	6.01	0.41	0.94	1.24	0.02	0	0.15	0.02	0	0.01	0.03	0	0.83	0.02	0.07	0.39	15408.46	446.35	0.19	4.07	13.83	0.44	0.19	0.26	0.18	0.54	0.24	0.34	0.24	0.44	0.49	0.55	0.63	14.55	0.48	22.83	0.5	0.98	1.36	2.09	1.19	1.12	0.02	0	0.12	0.03	0	0.02	0.05	0	0.88	0.05	0.39	0.39	1306.89	902.05
H6	8	6	11	Sunitinib Malate	30	574	1214.5	0.07	51.45	0.01	14104.18	104.08	0.94	0.16	0.06	0.04	0.03	0.22	0.08	0.06	0.04	1.09	1.07	1.01	0.96	5.37	0.76	5.92	0.41	0.94	1.25	0.02	0	0.15	0.02	0	0.01	0.03	0	0.83	0.02	0.07	0.39	15734.14	427.56	0.2	3.97	14.6	0.45	0.2	0.26	0.18	0.55	0.24	0.34	0.24	0.44	0.5	0.56	0.63	14.12	0.48	22.22	0.5	0.98	1.37	2.07	1.16	1.09	0.02	0	0.12	0.03	0	0.02	0.05	0	0.89	0.06	0.39	0.38	1287.77	935.88
H6	8	6	12	Sunitinib Malate	30	580	1169.31	0.06	49.15	0.01	14481.57	98.98	0.94	0.16	0.06	0.04	0.03	0.22	0.08	0.06	0.04	1.09	1.07	1.02	0.97	5.24	0.76	5.77	0.41	0.94	1.25	0.02	0	0.15	0.02	0	0.01	0.04	0	0.83	0.03	0.07	0.39	15620.61	411.7	0.2	3.99	14	0.42	0.2	0.25	0.17	0.52	0.24	0.33	0.23	0.45	0.5	0.56	0.63	14.15	0.5	21.62	0.5	0.98	1.36	1.98	1.18	1.12	0.02	0	0.12	0.03	0	0.02	0.05	0	0.88	0.05	0.37	0.39	1280.94	961.78
H6	8	6	13	Sunitinib Malate	30	603	1089.57	0.06	45.46	0.01	14342.12	98.63	0.93	0.16	0.06	0.04	0.03	0.23	0.08	0.07	0.05	1.09	1.06	1.01	0.97	5.21	0.75	5.79	0.42	0.94	1.25	0.02	0	0.15	0.02	0	0.01	0.03	0	0.83	0.03	0.07	0.39	15299.64	383.57	0.21	3.93	14.04	0.44	0.2	0.26	0.18	0.53	0.24	0.33	0.24	0.46	0.51	0.57	0.64	13.66	0.49	21.18	0.51	0.98	1.34	1.98	1.19	1.15	0.02	0	0.11	0.03	0	0.02	0.05	0	0.88	0.05	0.36	0.39	1221.34	958.7
H6	8	6	14	Sunitinib Malate	30	592	1068.05	0.06	44.79	0.01	15061.09	99.12	0.94	0.16	0.06	0.04	0.03	0.22	0.08	0.06	0.04	1.09	1.06	1.01	0.97	5.2	0.75	5.74	0.41	0.94	1.25	0.02	0	0.15	0.02	0	0.02	0.04	0	0.83	0.03	0.07	0.38	15837.61	376.08	0.21	3.95	13.96	0.44	0.19	0.25	0.17	0.53	0.24	0.33	0.23	0.47	0.52	0.57	0.64	13.49	0.49	20.86	0.52	0.98	1.36	1.97	1.14	1.1	0.02	0	0.12	0.03	0	0.02	0.05	0	0.88	0.05	0.37	0.39	1192.47	996.5
H7	8	7	1	Sunitinib Malate	30	789	1829.54	0.09	80.87	0.02	10907.13	126.04	0.96	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.11	1.1	1.05	0.96	6.18	0.79	6.61	0.4	0.93	1.2	0.02	0	0.14	0.02	0	0.01	0.03	0	0.84	0.02	0.05	0.45	12019.31	644.09	0.07	3.8	15.37	0.41	0.18	0.23	0.16	0.5	0.23	0.3	0.21	0.36	0.47	0.58	0.71	18.49	0.51	27.17	0.48	0.97	1.41	2.45	0.98	0.74	0.02	0	0.13	0.04	0.01	0.03	0.05	0.01	0.89	0.08	0.41	0.28	2794.95	634.38
H7	8	7	2	Sunitinib Malate	30	785	1708.76	0.09	73.71	0.02	10239.88	119.95	0.96	0.14	0.05	0.03	0.02	0.2	0.07	0.05	0.03	1.1	1.09	1.03	0.96	5.92	0.78	6.37	0.41	0.93	1.23	0.02	0	0.14	0.02	0	0.01	0.03	0	0.84	0.02	0.06	0.41	11914.11	601.61	0.1	3.84	14.82	0.42	0.18	0.24	0.16	0.52	0.22	0.31	0.21	0.4	0.49	0.59	0.71	17.34	0.5	26.01	0.49	0.98	1.41	2.43	1.05	0.88	0.02	0	0.13	0.04	0.01	0.03	0.05	0.01	0.9	0.08	0.46	0.31	1814.99	608.75
H7	8	7	3	Sunitinib Malate	30	801	1523.5	0.08	64.65	0.02	11900.77	116.43	0.95	0.14	0.05	0.04	0.03	0.2	0.07	0.05	0.04	1.1	1.07	1.01	0.93	5.78	0.77	6.27	0.41	0.94	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.83	0.02	0.06	0.41	13639.93	536.38	0.13	3.79	14.38	0.43	0.19	0.24	0.17	0.53	0.23	0.32	0.23	0.39	0.47	0.55	0.65	16.2	0.49	24.94	0.49	0.98	1.4	2.11	0.98	0.88	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.07	0.39	0.32	1646.77	689.3
H7	8	7	4	Sunitinib Malate	30	808	1391.3	0.08	59.22	0.02	12163.78	115.7	0.95	0.15	0.06	0.04	0.03	0.21	0.08	0.05	0.04	1.1	1.07	1.01	0.94	5.73	0.77	6.23	0.41	0.94	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.83	0.02	0.07	0.4	14091.06	489.87	0.16	3.86	14.75	0.43	0.18	0.25	0.17	0.54	0.23	0.33	0.23	0.41	0.48	0.55	0.64	15.06	0.48	23.64	0.5	0.98	1.38	2	0.96	0.86	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.37	0.34	1623.79	732.37
H7	8	7	5	Sunitinib Malate	30	813	1314.53	0.07	57.21	0.02	12629.56	111.82	0.94	0.16	0.06	0.04	0.03	0.22	0.08	0.06	0.04	1.09	1.07	1.01	0.94	5.59	0.76	6.14	0.41	0.94	1.24	0.02	0	0.15	0.02	0	0.01	0.03	0	0.83	0.02	0.07	0.4	14805.56	462.8	0.17	3.83	13.79	0.44	0.18	0.25	0.17	0.54	0.23	0.33	0.22	0.41	0.48	0.55	0.63	14.66	0.48	23.23	0.49	0.98	1.37	1.89	0.98	0.91	0.02	0	0.12	0.04	0.01	0.02	0.05	0.01	0.88	0.06	0.34	0.34	1577.98	779.48
H7	8	7	6	Sunitinib Malate	30	806	1243.48	0.07	53.14	0.02	12972.16	108.66	0.94	0.16	0.06	0.04	0.03	0.22	0.08	0.06	0.04	1.09	1.07	1.01	0.95	5.49	0.75	6.04	0.41	0.94	1.24	0.02	0	0.15	0.02	0	0.01	0.03	0	0.83	0.03	0.07	0.39	15150.77	437.73	0.18	3.88	14.53	0.44	0.19	0.26	0.18	0.55	0.23	0.34	0.23	0.42	0.48	0.55	0.63	14.09	0.48	22.42	0.5	0.98	1.36	1.89	0.98	0.91	0.02	0	0.12	0.04	0.01	0.02	0.05	0.01	0.88	0.06	0.35	0.35	1573.21	823.95
H7	8	7	7	Sunitinib Malate	30	806	1196.68	0.07	50.36	0.02	13148.25	105.07	0.94	0.16	0.06	0.04	0.03	0.22	0.08	0.06	0.04	1.09	1.07	1.02	0.96	5.39	0.75	5.94	0.41	0.94	1.25	0.02	0	0.15	0.02	0	0.01	0.03	0	0.83	0.03	0.07	0.39	15082.67	421.27	0.18	3.86	14.37	0.45	0.18	0.26	0.17	0.56	0.23	0.35	0.23	0.43	0.49	0.56	0.64	13.83	0.47	22.33	0.5	0.98	1.36	1.86	0.98	0.9	0.02	0	0.12	0.04	0	0.02	0.05	0	0.88	0.06	0.35	0.35	1516.93	863.77
H7	8	7	8	Sunitinib Malate	30	804	1160.29	0.07	47.89	0.01	13313.35	106.92	0.94	0.16	0.06	0.04	0.03	0.22	0.08	0.06	0.04	1.09	1.07	1.02	0.96	5.41	0.75	5.97	0.41	0.94	1.24	0.02	0	0.15	0.02	0	0.01	0.03	0	0.83	0.03	0.07	0.39	14990.8	408.48	0.19	3.87	14.38	0.45	0.19	0.26	0.17	0.55	0.23	0.35	0.24	0.44	0.5	0.57	0.65	13.67	0.47	22.04	0.5	0.98	1.35	1.9	1	0.91	0.02	0	0.12	0.04	0	0.02	0.05	0	0.88	0.06	0.35	0.36	1518.13	900.65
H7	8	7	9	Sunitinib Malate	30	808	1111.66	0.07	45.62	0.01	13352.2	104.94	0.94	0.16	0.06	0.04	0.03	0.23	0.08	0.06	0.04	1.09	1.07	1.02	0.96	5.34	0.75	5.9	0.41	0.94	1.25	0.02	0	0.15	0.02	0	0.01	0.04	0	0.83	0.03	0.07	0.39	14995.2	391.39	0.2	3.9	13.78	0.45	0.19	0.27	0.18	0.56	0.23	0.35	0.24	0.45	0.52	0.59	0.67	13.18	0.46	21.53	0.51	0.98	1.35	1.86	0.99	0.9	0.02	0	0.12	0.04	0	0.02	0.05	0	0.88	0.06	0.36	0.36	1498.15	933.04
H7	8	7	10	Sunitinib Malate	30	812	1061.16	0.07	45.64	0.01	13814.98	101.57	0.94	0.16	0.06	0.04	0.03	0.23	0.09	0.06	0.04	1.09	1.06	1.02	0.97	5.26	0.75	5.83	0.42	0.94	1.25	0.02	0	0.15	0.02	0	0.02	0.04	0	0.83	0.03	0.07	0.38	15684.59	373.64	0.2	3.8	14.13	0.46	0.19	0.28	0.18	0.56	0.23	0.36	0.24	0.45	0.51	0.58	0.66	13.11	0.47	21.56	0.51	0.98	1.35	1.81	0.97	0.89	0.02	0	0.12	0.04	0	0.02	0.05	0	0.88	0.06	0.35	0.36	1474.81	975.58
H7	8	7	11	Sunitinib Malate	30	809	1038.32	0.07	43.98	0.01	13920.45	99.35	0.93	0.17	0.06	0.04	0.03	0.23	0.09	0.07	0.05	1.09	1.07	1.02	0.98	5.2	0.74	5.77	0.42	0.94	1.26	0.02	0	0.15	0.02	0	0.02	0.04	0	0.83	0.03	0.07	0.38	15325.93	365.56	0.21	3.78	13.95	0.46	0.19	0.28	0.17	0.56	0.23	0.36	0.24	0.46	0.52	0.59	0.67	12.81	0.46	21.1	0.5	0.98	1.34	1.83	1.03	0.94	0.02	0	0.12	0.04	0	0.02	0.05	0	0.88	0.06	0.34	0.36	1499.21	1003.04
H7	8	7	12	Sunitinib Malate	30	802	1012.7	0.07	41.59	0.01	14212.56	97.97	0.93	0.17	0.06	0.04	0.03	0.23	0.09	0.07	0.05	1.09	1.07	1.02	0.97	5.16	0.74	5.72	0.42	0.94	1.26	0.02	0	0.15	0.02	0	0.02	0.04	0	0.83	0.03	0.07	0.38	15416.13	356.55	0.21	3.82	13.92	0.45	0.19	0.27	0.18	0.55	0.24	0.36	0.24	0.47	0.53	0.6	0.68	12.69	0.47	20.7	0.51	0.98	1.33	1.86	1.02	0.92	0.02	0	0.12	0.04	0	0.02	0.05	0	0.88	0.06	0.35	0.37	1508.97	1042.33
H7	8	7	13	Sunitinib Malate	30	819	943.55	0.07	39.06	0.01	14529.41	96.43	0.93	0.17	0.06	0.05	0.03	0.23	0.09	0.07	0.05	1.08	1.06	1.02	0.98	5.1	0.74	5.67	0.42	0.94	1.26	0.02	0	0.16	0.02	0	0.02	0.04	0	0.83	0.03	0.08	0.38	15548.72	332.18	0.22	3.8	13.91	0.46	0.2	0.28	0.18	0.56	0.23	0.37	0.24	0.47	0.53	0.6	0.67	12.26	0.46	20.17	0.51	0.98	1.33	1.83	1.02	0.94	0.02	0	0.12	0.04	0	0.02	0.05	0	0.88	0.06	0.33	0.37	1464.09	1058.55
H7	8	7	14	Sunitinib Malate	30	796	923.82	0.07	38.37	0.01	15091.59	96.33	0.93	0.17	0.06	0.05	0.03	0.24	0.09	0.07	0.05	1.08	1.06	1.02	0.98	5.07	0.74	5.65	0.42	0.94	1.26	0.02	0	0.16	0.02	0	0.02	0.04	0	0.83	0.03	0.08	0.37	15483.33	325.26	0.22	3.78	13.75	0.46	0.2	0.28	0.18	0.56	0.24	0.37	0.24	0.47	0.53	0.6	0.68	12.31	0.46	20.26	0.51	0.98	1.32	1.81	1	0.92	0.02	0	0.12	0.04	0	0.02	0.05	0	0.88	0.06	0.32	0.37	1423	1072.87
C8	3	8	1	Sorafenib Tosylate	3.1	864	1463.7	0.08	56.12	0.02	12283.72	127.55	0.97	0.12	0.04	0.03	0.02	0.18	0.05	0.04	0.02	1.12	1.11	1.09	1.01	6.23	0.79	6.64	0.4	0.93	1.2	0.02	0	0.13	0.02	0	0.01	0.03	0	0.85	0.01	0.04	0.46	10817.36	515.33	0.13	4	16.89	0.42	0.19	0.24	0.17	0.52	0.23	0.31	0.23	0.37	0.46	0.56	0.69	15.88	0.5	23.76	0.47	0.97	1.35	1.93	0.73	0.53	0.02	0	0.12	0.04	0	0.03	0.05	0	0.89	0.05	0.3	0.32	3628.08	374.7
C8	3	8	2	Sorafenib Tosylate	3.1	852	1464.05	0.08	55.85	0.02	12829.85	122.09	0.97	0.12	0.04	0.03	0.02	0.18	0.05	0.04	0.02	1.12	1.11	1.08	1.02	6.08	0.8	6.46	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.86	0.01	0.05	0.45	11480.43	515.54	0.13	4.06	17.1	0.42	0.19	0.25	0.17	0.52	0.23	0.33	0.22	0.38	0.47	0.57	0.69	15.69	0.5	23.84	0.48	0.97	1.36	1.91	0.82	0.64	0.02	0	0.12	0.04	0	0.03	0.05	0	0.9	0.05	0.3	0.33	3041.57	403.3
C8	3	8	3	Sorafenib Tosylate	3.1	840	1464.96	0.08	56.46	0.02	13500.51	122.36	0.97	0.13	0.04	0.03	0.02	0.18	0.05	0.04	0.02	1.12	1.11	1.08	1.02	6.05	0.79	6.45	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.86	0.01	0.05	0.44	12062.63	515.79	0.13	4.01	16.45	0.44	0.19	0.25	0.18	0.54	0.23	0.33	0.23	0.37	0.46	0.56	0.67	15.58	0.48	24.31	0.47	0.97	1.36	1.88	0.87	0.72	0.02	0	0.12	0.04	0	0.03	0.05	0	0.89	0.05	0.3	0.33	2837.04	437.25
